"","GO.ID","Term","Annotated","Significant","Expected","Rank in elimFisher","classicFisher","elimFisher"
"1900","GO:0032012","regulation of ARF protein signal transduction",9,0,0.02,1900,"1.000","1.0000"
"1901","GO:0032042","mitochondrial DNA metabolic process",12,0,0.02,1901,"1.000","1.0000"
"1902","GO:0032101","regulation of response to external stimulus",224,0,0.41,1902,"1.000","1.0000"
"1903","GO:0032102","negative regulation of response to external stimulus",58,0,0.11,1903,"1.000","1.0000"
"1904","GO:0032103","positive regulation of response to external stimulus",94,0,0.17,1904,"1.000","1.0000"
"1905","GO:0032104","regulation of response to extracellular stimulus",15,0,0.03,1905,"1.000","1.0000"
"1906","GO:0032107","regulation of response to nutrient levels",15,0,0.03,1906,"1.000","1.0000"
"1907","GO:0032147","activation of protein kinase activity",17,0,0.03,1907,"1.000","1.0000"
"1908","GO:0032204","regulation of telomere maintenance",7,0,0.01,1908,"1.000","1.0000"
"1909","GO:0032261","purine nucleotide salvage",12,0,0.02,1909,"1.000","1.0000"
"1910","GO:0032262","pyrimidine nucleotide salvage",5,0,0.01,1910,"1.000","1.0000"
"1911","GO:0032271","regulation of protein polymerization",21,0,0.04,1911,"1.000","1.0000"
"1912","GO:0032272","negative regulation of protein polymerization",12,0,0.02,1912,"1.000","1.0000"
"1913","GO:0032273","positive regulation of protein polymerization",5,0,0.01,1913,"1.000","1.0000"
"1914","GO:0032350","regulation of hormone metabolic process",29,0,0.05,1914,"1.000","1.0000"
"1915","GO:0032351","negative regulation of hormone metabolic process",5,0,0.01,1915,"1.000","1.0000"
"1916","GO:0032352","positive regulation of hormone metabolic process",11,0,0.02,1916,"1.000","1.0000"
"1917","GO:0032365","intracellular lipid transport",14,0,0.03,1917,"1.000","1.0000"
"1918","GO:0032366","intracellular sterol transport",8,0,0.01,1918,"1.000","1.0000"
"1919","GO:0032386","regulation of intracellular transport",18,0,0.03,1919,"1.000","1.0000"
"1920","GO:0032388","positive regulation of intracellular transport",9,0,0.02,1920,"1.000","1.0000"
"1921","GO:0032392","DNA geometric change",28,0,0.05,1921,"1.000","1.0000"
"1922","GO:0032409","regulation of transporter activity",19,0,0.04,1922,"1.000","1.0000"
"1923","GO:0032412","regulation of monoatomic ion transmembrane transporter activity",18,0,0.03,1923,"1.000","1.0000"
"1924","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process",36,0,0.07,1924,"1.000","1.0000"
"1925","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",34,0,0.06,1925,"1.000","1.0000"
"1926","GO:0032456","endocytic recycling",11,0,0.02,1926,"1.000","1.0000"
"1927","GO:0032465","regulation of cytokinesis",5,0,0.01,1927,"1.000","1.0000"
"1928","GO:0032504","multicellular organism reproduction",287,0,0.53,1928,"1.000","1.0000"
"1929","GO:0032506","cytokinetic process",15,0,0.03,1929,"1.000","1.0000"
"1930","GO:0032507","maintenance of protein location in cell",26,0,0.05,1930,"1.000","1.0000"
"1931","GO:0032508","DNA duplex unwinding",28,0,0.05,1931,"1.000","1.0000"
"1932","GO:0032509","endosome transport via multivesicular body sorting pathway",38,0,0.07,1932,"1.000","1.0000"
"1933","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",29,0,0.05,1933,"1.000","1.0000"
"1934","GO:0032527","protein exit from endoplasmic reticulum",16,0,0.03,1934,"1.000","1.0000"
"1935","GO:0032535","regulation of cellular component size",63,0,0.12,1935,"1.000","1.0000"
"1936","GO:0032543","mitochondrial translation",30,0,0.06,1936,"1.000","1.0000"
"1937","GO:0032544","plastid translation",22,0,0.04,1937,"1.000","1.0000"
"1938","GO:0032774","RNA biosynthetic process",2565,0,4.74,1938,"1.000","1.0000"
"1939","GO:0032776","DNA methylation on cytosine",18,0,0.03,1939,"1.000","1.0000"
"1940","GO:0032781","positive regulation of ATP-dependent activity",9,0,0.02,1940,"1.000","1.0000"
"1941","GO:0032784","regulation of DNA-templated transcription elongation",44,0,0.08,1941,"1.000","1.0000"
"1942","GO:0032786","positive regulation of DNA-templated transcription, elongation",36,0,0.07,1942,"1.000","1.0000"
"1943","GO:0032790","ribosome disassembly",5,0,0.01,1943,"1.000","1.0000"
"1944","GO:0032875","regulation of DNA endoreduplication",39,0,0.07,1944,"1.000","1.0000"
"1945","GO:0032876","negative regulation of DNA endoreduplication",8,0,0.01,1945,"1.000","1.0000"
"1946","GO:0032877","positive regulation of DNA endoreduplication",7,0,0.01,1946,"1.000","1.0000"
"1947","GO:0032878","regulation of establishment or maintenance of cell polarity",12,0,0.02,1947,"1.000","1.0000"
"1948","GO:0032879","regulation of localization",181,0,0.33,1948,"1.000","1.0000"
"1949","GO:0032880","regulation of protein localization",42,0,0.08,1949,"1.000","1.0000"
"1950","GO:0032881","regulation of polysaccharide metabolic process",48,0,0.09,1950,"1.000","1.0000"
"1951","GO:0032885","regulation of polysaccharide biosynthetic process",34,0,0.06,1951,"1.000","1.0000"
"1952","GO:0032886","regulation of microtubule-based process",44,0,0.08,1952,"1.000","1.0000"
"1953","GO:0032890","regulation of organic acid transport",5,0,0.01,1953,"1.000","1.0000"
"1954","GO:0032940","secretion by cell",85,0,0.16,1954,"1.000","1.0000"
"1955","GO:0032950","regulation of beta-glucan metabolic process",23,0,0.04,1955,"1.000","1.0000"
"1956","GO:0032951","regulation of beta-glucan biosynthetic process",23,0,0.04,1956,"1.000","1.0000"
"1957","GO:0032956","regulation of actin cytoskeleton organization",35,0,0.06,1957,"1.000","1.0000"
"1958","GO:0032957","inositol trisphosphate metabolic process",8,0,0.01,1958,"1.000","1.0000"
"1959","GO:0032958","inositol phosphate biosynthetic process",12,0,0.02,1959,"1.000","1.0000"
"1960","GO:0032963","collagen metabolic process",6,0,0.01,1960,"1.000","1.0000"
"1961","GO:0032968","positive regulation of transcription elongation by RNA polymerase II",28,0,0.05,1961,"1.000","1.0000"
"1962","GO:0032970","regulation of actin filament-based process",36,0,0.07,1962,"1.000","1.0000"
"1963","GO:0032973","amino acid export across plasma membrane",6,0,0.01,1963,"1.000","1.0000"
"1964","GO:0032981","mitochondrial respiratory chain complex I assembly",21,0,0.04,1964,"1.000","1.0000"
"1965","GO:0032984","protein-containing complex disassembly",73,0,0.13,1965,"1.000","1.0000"
"1966","GO:0032989","cellular component morphogenesis",56,0,0.1,1966,"1.000","1.0000"
"1967","GO:0033013","tetrapyrrole metabolic process",319,0,0.59,1967,"1.000","1.0000"
"1968","GO:0033014","tetrapyrrole biosynthetic process",147,0,0.27,1968,"1.000","1.0000"
"1969","GO:0033015","tetrapyrrole catabolic process",51,0,0.09,1969,"1.000","1.0000"
"1970","GO:0033037","polysaccharide localization",60,0,0.11,1970,"1.000","1.0000"
"1971","GO:0033043","regulation of organelle organization",173,0,0.32,1971,"1.000","1.0000"
"1972","GO:0033044","regulation of chromosome organization",43,0,0.08,1972,"1.000","1.0000"
"1973","GO:0033045","regulation of sister chromatid segregation",23,0,0.04,1973,"1.000","1.0000"
"1974","GO:0033046","negative regulation of sister chromatid segregation",11,0,0.02,1974,"1.000","1.0000"
"1975","GO:0033047","regulation of mitotic sister chromatid segregation",11,0,0.02,1975,"1.000","1.0000"
"1976","GO:0033048","negative regulation of mitotic sister chromatid segregation",11,0,0.02,1976,"1.000","1.0000"
"1977","GO:0033108","mitochondrial respiratory chain complex assembly",32,0,0.06,1977,"1.000","1.0000"
"1978","GO:0033120","positive regulation of RNA splicing",7,0,0.01,1978,"1.000","1.0000"
"1979","GO:0033157","regulation of intracellular protein transport",12,0,0.02,1979,"1.000","1.0000"
"1980","GO:0033169","histone H3-K9 demethylation",10,0,0.02,1980,"1.000","1.0000"
"1981","GO:0033198","response to ATP",12,0,0.02,1981,"1.000","1.0000"
"1982","GO:0033206","meiotic cytokinesis",12,0,0.02,1982,"1.000","1.0000"
"1983","GO:0033238","regulation of amine metabolic process",19,0,0.04,1983,"1.000","1.0000"
"1984","GO:0033260","nuclear DNA replication",12,0,0.02,1984,"1.000","1.0000"
"1985","GO:0033273","response to vitamin",7,0,0.01,1985,"1.000","1.0000"
"1986","GO:0033306","phytol metabolic process",6,0,0.01,1986,"1.000","1.0000"
"1987","GO:0033314","mitotic DNA replication checkpoint signaling",8,0,0.01,1987,"1.000","1.0000"
"1988","GO:0033319","UDP-D-xylose metabolic process",6,0,0.01,1988,"1.000","1.0000"
"1989","GO:0033320","UDP-D-xylose biosynthetic process",6,0,0.01,1989,"1.000","1.0000"
"1990","GO:0033356","UDP-L-arabinose metabolic process",13,0,0.02,1990,"1.000","1.0000"
"1991","GO:0033358","UDP-L-arabinose biosynthetic process",6,0,0.01,1991,"1.000","1.0000"
"1992","GO:0033383","geranyl diphosphate metabolic process",5,0,0.01,1992,"1.000","1.0000"
"1993","GO:0033384","geranyl diphosphate biosynthetic process",5,0,0.01,1993,"1.000","1.0000"
"1994","GO:0033499","galactose catabolic process via UDP-galactose",8,0,0.01,1994,"1.000","1.0000"
"1995","GO:0033500","carbohydrate homeostasis",35,0,0.06,1995,"1.000","1.0000"
"1996","GO:0033512","L-lysine catabolic process to acetyl-CoA via saccharopine",5,0,0.01,1996,"1.000","1.0000"
"1997","GO:0033517","myo-inositol hexakisphosphate metabolic process",8,0,0.01,1997,"1.000","1.0000"
"1998","GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase",5,0,0.01,1998,"1.000","1.0000"
"1999","GO:0033559","unsaturated fatty acid metabolic process",28,0,0.05,1999,"1.000","1.0000"
"2000","GO:0033591","response to L-ascorbic acid",5,0,0.01,2000,"1.000","1.0000"
"2001","GO:0033615","mitochondrial proton-transporting ATP synthase complex assembly",5,0,0.01,2001,"1.000","1.0000"
"2002","GO:0033617","mitochondrial cytochrome c oxidase assembly",7,0,0.01,2002,"1.000","1.0000"
"2003","GO:0033619","membrane protein proteolysis",9,0,0.02,2003,"1.000","1.0000"
"2004","GO:0033673","negative regulation of kinase activity",14,0,0.03,2004,"1.000","1.0000"
"2005","GO:0033674","positive regulation of kinase activity",19,0,0.04,2005,"1.000","1.0000"
"2006","GO:0033750","ribosome localization",20,0,0.04,2006,"1.000","1.0000"
"2007","GO:0033865","nucleoside bisphosphate metabolic process",67,0,0.12,2007,"1.000","1.0000"
"2008","GO:0033866","nucleoside bisphosphate biosynthetic process",36,0,0.07,2008,"1.000","1.0000"
"2009","GO:0033875","ribonucleoside bisphosphate metabolic process",67,0,0.12,2009,"1.000","1.0000"
"2010","GO:0033962","P-body assembly",18,0,0.03,2010,"1.000","1.0000"
"2011","GO:0034030","ribonucleoside bisphosphate biosynthetic process",36,0,0.07,2011,"1.000","1.0000"
"2012","GO:0034032","purine nucleoside bisphosphate metabolic process",67,0,0.12,2012,"1.000","1.0000"
"2013","GO:0034033","purine nucleoside bisphosphate biosynthetic process",36,0,0.07,2013,"1.000","1.0000"
"2014","GO:0034050","programmed cell death induced by symbiont",79,0,0.15,2014,"1.000","1.0000"
"2015","GO:0034051","negative regulation of plant-type hypersensitive response",10,0,0.02,2015,"1.000","1.0000"
"2016","GO:0034052","positive regulation of plant-type hypersensitive response",11,0,0.02,2016,"1.000","1.0000"
"2017","GO:0034059","response to anoxia",9,0,0.02,2017,"1.000","1.0000"
"2018","GO:0034063","stress granule assembly",15,0,0.03,2018,"1.000","1.0000"
"2019","GO:0034067","protein localization to Golgi apparatus",9,0,0.02,2019,"1.000","1.0000"
"2020","GO:0034080","CENP-A containing chromatin assembly",5,0,0.01,2020,"1.000","1.0000"
"2021","GO:0034086","maintenance of sister chromatid cohesion",8,0,0.01,2021,"1.000","1.0000"
"2022","GO:0034090","maintenance of meiotic sister chromatid cohesion",6,0,0.01,2022,"1.000","1.0000"
"2023","GO:0034196","acylglycerol transport",5,0,0.01,2023,"1.000","1.0000"
"2024","GO:0034204","lipid translocation",19,0,0.04,2024,"1.000","1.0000"
"2025","GO:0034219","carbohydrate transmembrane transport",36,0,0.07,2025,"1.000","1.0000"
"2026","GO:0034243","regulation of transcription elongation by RNA polymerase II",30,0,0.06,2026,"1.000","1.0000"
"2027","GO:0034248","regulation of amide metabolic process",141,0,0.26,2027,"1.000","1.0000"
"2028","GO:0034249","negative regulation of amide metabolic process",94,0,0.17,2028,"1.000","1.0000"
"2029","GO:0034250","positive regulation of amide metabolic process",20,0,0.04,2029,"1.000","1.0000"
"2030","GO:0034284","response to monosaccharide",91,0,0.17,2030,"1.000","1.0000"
"2031","GO:0034285","response to disaccharide",88,0,0.16,2031,"1.000","1.0000"
"2032","GO:0034293","sexual sporulation",43,0,0.08,2032,"1.000","1.0000"
"2033","GO:0034308","primary alcohol metabolic process",23,0,0.04,2033,"1.000","1.0000"
"2034","GO:0034309","primary alcohol biosynthetic process",10,0,0.02,2034,"1.000","1.0000"
"2035","GO:0034311","diol metabolic process",13,0,0.02,2035,"1.000","1.0000"
"2036","GO:0034312","diol biosynthetic process",13,0,0.02,2036,"1.000","1.0000"
"2037","GO:0034314","Arp2/3 complex-mediated actin nucleation",11,0,0.02,2037,"1.000","1.0000"
"2038","GO:0034329","cell junction assembly",10,0,0.02,2038,"1.000","1.0000"
"2039","GO:0034330","cell junction organization",15,0,0.03,2039,"1.000","1.0000"
"2040","GO:0034389","lipid droplet organization",13,0,0.02,2040,"1.000","1.0000"
"2041","GO:0034394","protein localization to cell surface",20,0,0.04,2041,"1.000","1.0000"
"2042","GO:0034397","telomere localization",6,0,0.01,2042,"1.000","1.0000"
"2043","GO:0034398","telomere tethering at nuclear periphery",6,0,0.01,2043,"1.000","1.0000"
"2044","GO:0034404","nucleobase-containing small molecule biosynthetic process",6,0,0.01,2044,"1.000","1.0000"
"2045","GO:0034406","cell wall beta-glucan metabolic process",28,0,0.05,2045,"1.000","1.0000"
"2046","GO:0034410","cell wall beta-glucan biosynthetic process",23,0,0.04,2046,"1.000","1.0000"
"2047","GO:0034427","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",12,0,0.02,2047,"1.000","1.0000"
"2048","GO:0034440","lipid oxidation",60,0,0.11,2048,"1.000","1.0000"
"2049","GO:0034471","ncRNA 5'-end processing",9,0,0.02,2049,"1.000","1.0000"
"2050","GO:0034472","snRNA 3'-end processing",13,0,0.02,2050,"1.000","1.0000"
"2051","GO:0034475","U4 snRNA 3'-end processing",9,0,0.02,2051,"1.000","1.0000"
"2052","GO:0034486","vacuolar transmembrane transport",6,0,0.01,2052,"1.000","1.0000"
"2053","GO:0034497","protein localization to phagophore assembly site",8,0,0.01,2053,"1.000","1.0000"
"2054","GO:0034502","protein localization to chromosome",7,0,0.01,2054,"1.000","1.0000"
"2055","GO:0034504","protein localization to nucleus",69,0,0.13,2055,"1.000","1.0000"
"2056","GO:0034508","centromere complex assembly",19,0,0.04,2056,"1.000","1.0000"
"2057","GO:0034599","cellular response to oxidative stress",76,0,0.14,2057,"1.000","1.0000"
"2058","GO:0034605","cellular response to heat",84,0,0.16,2058,"1.000","1.0000"
"2059","GO:0034614","cellular response to reactive oxygen species",39,0,0.07,2059,"1.000","1.0000"
"2060","GO:0034620","cellular response to unfolded protein",43,0,0.08,2060,"1.000","1.0000"
"2061","GO:0034635","glutathione transport",5,0,0.01,2061,"1.000","1.0000"
"2062","GO:0034644","cellular response to UV",21,0,0.04,2062,"1.000","1.0000"
"2063","GO:0034654","nucleobase-containing compound biosynthetic process",2867,0,5.29,2063,"1.000","1.0000"
"2064","GO:0034656","nucleobase-containing small molecule catabolic process",9,0,0.02,2064,"1.000","1.0000"
"2065","GO:0034661","ncRNA catabolic process",27,0,0.05,2065,"1.000","1.0000"
"2066","GO:0034727","piecemeal microautophagy of the nucleus",6,0,0.01,2066,"1.000","1.0000"
"2067","GO:0034728","nucleosome organization",27,0,0.05,2067,"1.000","1.0000"
"2068","GO:0034755","iron ion transmembrane transport",8,0,0.01,2068,"1.000","1.0000"
"2069","GO:0034756","regulation of iron ion transport",5,0,0.01,2069,"1.000","1.0000"
"2070","GO:0034762","regulation of transmembrane transport",38,0,0.07,2070,"1.000","1.0000"
"2071","GO:0034764","positive regulation of transmembrane transport",10,0,0.02,2071,"1.000","1.0000"
"2072","GO:0034765","regulation of monoatomic ion transmembrane transport",27,0,0.05,2072,"1.000","1.0000"
"2073","GO:0034767","positive regulation of monoatomic ion transmembrane transport",6,0,0.01,2073,"1.000","1.0000"
"2074","GO:0034968","histone lysine methylation",77,0,0.14,2074,"1.000","1.0000"
"2075","GO:0034976","response to endoplasmic reticulum stress",121,0,0.22,2075,"1.000","1.0000"
"2076","GO:0034982","mitochondrial protein processing",7,0,0.01,2076,"1.000","1.0000"
"2077","GO:0035065","regulation of histone acetylation",6,0,0.01,2077,"1.000","1.0000"
"2078","GO:0035194","RNA-mediated post-transcriptional gene silencing",57,0,0.11,2078,"1.000","1.0000"
"2079","GO:0035195","miRNA-mediated gene silencing",22,0,0.04,2079,"1.000","1.0000"
"2080","GO:0035196","miRNA processing",45,0,0.08,2080,"1.000","1.0000"
"2081","GO:0035265","organ growth",31,0,0.06,2081,"1.000","1.0000"
"2082","GO:0035266","meristem growth",96,0,0.18,2082,"1.000","1.0000"
"2083","GO:0035303","regulation of dephosphorylation",42,0,0.08,2083,"1.000","1.0000"
"2084","GO:0035304","regulation of protein dephosphorylation",35,0,0.06,2084,"1.000","1.0000"
"2085","GO:0035305","negative regulation of dephosphorylation",6,0,0.01,2085,"1.000","1.0000"
"2086","GO:0035308","negative regulation of protein dephosphorylation",5,0,0.01,2086,"1.000","1.0000"
"2087","GO:0035336","long-chain fatty-acyl-CoA metabolic process",7,0,0.01,2087,"1.000","1.0000"
"2088","GO:0035337","fatty-acyl-CoA metabolic process",8,0,0.01,2088,"1.000","1.0000"
"2089","GO:0035383","thioester metabolic process",55,0,0.1,2089,"1.000","1.0000"
"2090","GO:0035384","thioester biosynthetic process",26,0,0.05,2090,"1.000","1.0000"
"2091","GO:0035434","copper ion transmembrane transport",6,0,0.01,2091,"1.000","1.0000"
"2092","GO:0035435","phosphate ion transmembrane transport",16,0,0.03,2092,"1.000","1.0000"
"2093","GO:0035437","maintenance of protein localization in endoplasmic reticulum",11,0,0.02,2093,"1.000","1.0000"
"2094","GO:0035459","vesicle cargo loading",13,0,0.02,2094,"1.000","1.0000"
"2095","GO:0035461","vitamin transmembrane transport",7,0,0.01,2095,"1.000","1.0000"
"2096","GO:0035510","DNA dealkylation",30,0,0.06,2096,"1.000","1.0000"
"2097","GO:0035592","establishment of protein localization to extracellular region",22,0,0.04,2097,"1.000","1.0000"
"2098","GO:0035601","protein deacylation",20,0,0.04,2098,"1.000","1.0000"
"2099","GO:0035627","ceramide transport",6,0,0.01,2099,"1.000","1.0000"
"2100","GO:0035670","plant-type ovary development",64,0,0.12,2100,"1.000","1.0000"
"2101","GO:0035725","sodium ion transmembrane transport",7,0,0.01,2101,"1.000","1.0000"
"2102","GO:0035825","homologous recombination",71,0,0.13,2102,"1.000","1.0000"
"2103","GO:0035864","response to potassium ion",8,0,0.01,2103,"1.000","1.0000"
"2104","GO:0035865","cellular response to potassium ion",5,0,0.01,2104,"1.000","1.0000"
"2105","GO:0035966","response to topologically incorrect protein",72,0,0.13,2105,"1.000","1.0000"
"2106","GO:0035967","cellular response to topologically incorrect protein",69,0,0.13,2106,"1.000","1.0000"
"2107","GO:0035970","peptidyl-threonine dephosphorylation",45,0,0.08,2107,"1.000","1.0000"
"2108","GO:0035999","tetrahydrofolate interconversion",14,0,0.03,2108,"1.000","1.0000"
"2109","GO:0036065","fucosylation",9,0,0.02,2109,"1.000","1.0000"
"2110","GO:0036123","histone H3-K9 dimethylation",9,0,0.02,2110,"1.000","1.0000"
"2111","GO:0036260","RNA capping",14,0,0.03,2111,"1.000","1.0000"
"2112","GO:0036265","RNA (guanine-N7)-methylation",5,0,0.01,2112,"1.000","1.0000"
"2113","GO:0036297","interstrand cross-link repair",16,0,0.03,2113,"1.000","1.0000"
"2114","GO:0036444","calcium import into the mitochondrion",7,0,0.01,2114,"1.000","1.0000"
"2115","GO:0036473","cell death in response to oxidative stress",9,0,0.02,2115,"1.000","1.0000"
"2116","GO:0036503","ERAD pathway",62,0,0.11,2116,"1.000","1.0000"
"2117","GO:0040001","establishment of mitotic spindle localization",7,0,0.01,2117,"1.000","1.0000"
"2118","GO:0040009","regulation of growth rate",6,0,0.01,2118,"1.000","1.0000"
"2119","GO:0040011","locomotion",52,0,0.1,2119,"1.000","1.0000"
"2120","GO:0040020","regulation of meiotic nuclear division",15,0,0.03,2120,"1.000","1.0000"
"2121","GO:0040029","epigenetic regulation of gene expression",231,0,0.43,2121,"1.000","1.0000"
"2122","GO:0040034","regulation of development, heterochronic",59,0,0.11,2122,"1.000","1.0000"
"2123","GO:0042023","DNA endoreduplication",60,0,0.11,2123,"1.000","1.0000"
"2124","GO:0042026","protein refolding",39,0,0.07,2124,"1.000","1.0000"
"2125","GO:0042044","fluid transport",36,0,0.07,2125,"1.000","1.0000"
"2126","GO:0042060","wound healing",24,0,0.04,2126,"1.000","1.0000"
"2127","GO:0042126","nitrate metabolic process",20,0,0.04,2127,"1.000","1.0000"
"2128","GO:0042127","regulation of cell population proliferation",72,0,0.13,2128,"1.000","1.0000"
"2129","GO:0042128","nitrate assimilation",20,0,0.04,2129,"1.000","1.0000"
"2130","GO:0042138","meiotic DNA double-strand break formation",10,0,0.02,2130,"1.000","1.0000"
"2131","GO:0042147","retrograde transport, endosome to Golgi",27,0,0.05,2131,"1.000","1.0000"
"2132","GO:0042157","lipoprotein metabolic process",72,0,0.13,2132,"1.000","1.0000"
"2133","GO:0042158","lipoprotein biosynthetic process",70,0,0.13,2133,"1.000","1.0000"
"2134","GO:0042168","heme metabolic process",27,0,0.05,2134,"1.000","1.0000"
"2135","GO:0042176","regulation of protein catabolic process",56,0,0.1,2135,"1.000","1.0000"
"2136","GO:0042180","cellular ketone metabolic process",229,0,0.42,2136,"1.000","1.0000"
"2137","GO:0042181","ketone biosynthetic process",45,0,0.08,2137,"1.000","1.0000"
"2138","GO:0042182","ketone catabolic process",9,0,0.02,2138,"1.000","1.0000"
"2139","GO:0042214","terpene metabolic process",32,0,0.06,2139,"1.000","1.0000"
"2140","GO:0042255","ribosome assembly",59,0,0.11,2140,"1.000","1.0000"
"2141","GO:0042273","ribosomal large subunit biogenesis",79,0,0.15,2141,"1.000","1.0000"
"2142","GO:0042276","error-prone translesion synthesis",6,0,0.01,2142,"1.000","1.0000"
"2143","GO:0042278","purine nucleoside metabolic process",14,0,0.03,2143,"1.000","1.0000"
"2144","GO:0042304","regulation of fatty acid biosynthetic process",16,0,0.03,2144,"1.000","1.0000"
"2145","GO:0042325","regulation of phosphorylation",105,0,0.19,2145,"1.000","1.0000"
"2146","GO:0042326","negative regulation of phosphorylation",18,0,0.03,2146,"1.000","1.0000"
"2147","GO:0042327","positive regulation of phosphorylation",26,0,0.05,2147,"1.000","1.0000"
"2148","GO:0042330","taxis",52,0,0.1,2148,"1.000","1.0000"
"2149","GO:0042335","cuticle development",15,0,0.03,2149,"1.000","1.0000"
"2150","GO:0042344","indole glucosinolate catabolic process",7,0,0.01,2150,"1.000","1.0000"
"2151","GO:0042350","GDP-L-fucose biosynthetic process",5,0,0.01,2151,"1.000","1.0000"
"2152","GO:0042357","thiamine diphosphate metabolic process",5,0,0.01,2152,"1.000","1.0000"
"2153","GO:0042360","vitamin E metabolic process",15,0,0.03,2153,"1.000","1.0000"
"2154","GO:0042362","fat-soluble vitamin biosynthetic process",25,0,0.05,2154,"1.000","1.0000"
"2155","GO:0042364","water-soluble vitamin biosynthetic process",52,0,0.1,2155,"1.000","1.0000"
"2156","GO:0042371","vitamin K biosynthetic process",11,0,0.02,2156,"1.000","1.0000"
"2157","GO:0042372","phylloquinone biosynthetic process",10,0,0.02,2157,"1.000","1.0000"
"2158","GO:0042373","vitamin K metabolic process",11,0,0.02,2158,"1.000","1.0000"
"2159","GO:0042374","phylloquinone metabolic process",10,0,0.02,2159,"1.000","1.0000"
"2160","GO:0042391","regulation of membrane potential",7,0,0.01,2160,"1.000","1.0000"
"2161","GO:0042398","cellular modified amino acid biosynthetic process",22,0,0.04,2161,"1.000","1.0000"
"2162","GO:0042401","biogenic amine biosynthetic process",35,0,0.06,2162,"1.000","1.0000"
"2163","GO:0042402","cellular biogenic amine catabolic process",11,0,0.02,2163,"1.000","1.0000"
"2164","GO:0042435","indole-containing compound biosynthetic process",107,0,0.2,2164,"1.000","1.0000"
"2165","GO:0042436","indole-containing compound catabolic process",15,0,0.03,2165,"1.000","1.0000"
"2166","GO:0042439","ethanolamine-containing compound metabolic process",5,0,0.01,2166,"1.000","1.0000"
"2167","GO:0042440","pigment metabolic process",399,0,0.74,2167,"1.000","1.0000"
"2168","GO:0042445","hormone metabolic process",148,0,0.27,2168,"1.000","1.0000"
"2169","GO:0042446","hormone biosynthetic process",71,0,0.13,2169,"1.000","1.0000"
"2170","GO:0042447","hormone catabolic process",8,0,0.01,2170,"1.000","1.0000"
"2171","GO:0042450","arginine biosynthetic process via ornithine",6,0,0.01,2171,"1.000","1.0000"
"2172","GO:0042451","purine nucleoside biosynthetic process",5,0,0.01,2172,"1.000","1.0000"
"2173","GO:0042454","ribonucleoside catabolic process",6,0,0.01,2173,"1.000","1.0000"
"2174","GO:0042455","ribonucleoside biosynthetic process",6,0,0.01,2174,"1.000","1.0000"
"2175","GO:0042537","benzene-containing compound metabolic process",73,0,0.13,2175,"1.000","1.0000"
"2176","GO:0042538","hyperosmotic salinity response",57,0,0.11,2176,"1.000","1.0000"
"2177","GO:0042542","response to hydrogen peroxide",79,0,0.15,2177,"1.000","1.0000"
"2178","GO:0042545","cell wall modification",198,0,0.37,2178,"1.000","1.0000"
"2179","GO:0042546","cell wall biogenesis",507,0,0.94,2179,"1.000","1.0000"
"2180","GO:0042547","cell wall modification involved in multidimensional cell growth",13,0,0.02,2180,"1.000","1.0000"
"2181","GO:0042548","regulation of photosynthesis, light reaction",33,0,0.06,2181,"1.000","1.0000"
"2182","GO:0042549","photosystem II stabilization",5,0,0.01,2182,"1.000","1.0000"
"2183","GO:0042558","pteridine-containing compound metabolic process",34,0,0.06,2183,"1.000","1.0000"
"2184","GO:0042559","pteridine-containing compound biosynthetic process",17,0,0.03,2184,"1.000","1.0000"
"2185","GO:0042592","homeostatic process",606,0,1.12,2185,"1.000","1.0000"
"2186","GO:0042593","glucose homeostasis",29,0,0.05,2186,"1.000","1.0000"
"2187","GO:0042594","response to starvation",204,0,0.38,2187,"1.000","1.0000"
"2188","GO:0042631","cellular response to water deprivation",44,0,0.08,2188,"1.000","1.0000"
"2189","GO:0042659","regulation of cell fate specification",7,0,0.01,2189,"1.000","1.0000"
"2190","GO:0042723","thiamine-containing compound metabolic process",8,0,0.01,2190,"1.000","1.0000"
"2191","GO:0042724","thiamine-containing compound biosynthetic process",8,0,0.01,2191,"1.000","1.0000"
"2192","GO:0042726","flavin-containing compound metabolic process",14,0,0.03,2192,"1.000","1.0000"
"2193","GO:0042727","flavin-containing compound biosynthetic process",11,0,0.02,2193,"1.000","1.0000"
"2194","GO:0042732","D-xylose metabolic process",7,0,0.01,2194,"1.000","1.0000"
"2195","GO:0042743","hydrogen peroxide metabolic process",51,0,0.09,2195,"1.000","1.0000"
"2196","GO:0042744","hydrogen peroxide catabolic process",26,0,0.05,2196,"1.000","1.0000"
"2197","GO:0042752","regulation of circadian rhythm",62,0,0.11,2197,"1.000","1.0000"
"2198","GO:0042753","positive regulation of circadian rhythm",6,0,0.01,2198,"1.000","1.0000"
"2199","GO:0042759","long-chain fatty acid biosynthetic process",42,0,0.08,2199,"1.000","1.0000"
"2200","GO:0042761","very long-chain fatty acid biosynthetic process",22,0,0.04,2200,"1.000","1.0000"
"2201","GO:0042762","regulation of sulfur metabolic process",36,0,0.07,2201,"1.000","1.0000"
