"","GO.ID","Term","Annotated","Significant","Expected","Rank in elimFisher","classicFisher","elimFisher"
"611","GO:0016018","cyclosporin A binding",11,0,0,611,"1.0000","1.0000"
"612","GO:0016149","translation release factor activity, codon specific",7,0,0,612,"1.0000","1.0000"
"613","GO:0016151","nickel cation binding",6,0,0,613,"1.0000","1.0000"
"614","GO:0016157","sucrose synthase activity",8,0,0,614,"1.0000","1.0000"
"615","GO:0016160","amylase activity",13,0,0,615,"1.0000","1.0000"
"616","GO:0016161","beta-amylase activity",10,0,0,616,"1.0000","1.0000"
"617","GO:0016168","chlorophyll binding",33,0,0.01,617,"1.0000","1.0000"
"618","GO:0016174","NAD(P)H oxidase H2O2-forming activity",9,0,0,618,"1.0000","1.0000"
"619","GO:0016175","superoxide-generating NAD(P)H oxidase activity",5,0,0,619,"1.0000","1.0000"
"620","GO:0016207","4-coumarate-CoA ligase activity",11,0,0,620,"1.0000","1.0000"
"621","GO:0016208","AMP binding",6,0,0,621,"1.0000","1.0000"
"622","GO:0016209","antioxidant activity",122,0,0.03,622,"1.0000","1.0000"
"623","GO:0016211","ammonia ligase activity",10,0,0,623,"1.0000","1.0000"
"624","GO:0016229","steroid dehydrogenase activity",14,0,0,624,"1.0000","1.0000"
"625","GO:0016251","RNA polymerase II general transcription initiation factor activity",13,0,0,625,"1.0000","1.0000"
"626","GO:0016273","arginine N-methyltransferase activity",13,0,0,626,"1.0000","1.0000"
"627","GO:0016274","protein-arginine N-methyltransferase activity",13,0,0,627,"1.0000","1.0000"
"628","GO:0016278","lysine N-methyltransferase activity",38,0,0.01,628,"1.0000","1.0000"
"629","GO:0016279","protein-lysine N-methyltransferase activity",38,0,0.01,629,"1.0000","1.0000"
"630","GO:0016289","CoA hydrolase activity",19,0,0.01,630,"1.0000","1.0000"
"631","GO:0016297","acyl-[acyl-carrier-protein] hydrolase activity",6,0,0,631,"1.0000","1.0000"
"632","GO:0016298","lipase activity",107,0,0.03,632,"1.0000","1.0000"
"633","GO:0016301","kinase activity",1245,0,0.34,633,"1.0000","1.0000"
"634","GO:0016307","phosphatidylinositol phosphate kinase activity",16,0,0,634,"1.0000","1.0000"
"635","GO:0016308","1-phosphatidylinositol-4-phosphate 5-kinase activity",8,0,0,635,"1.0000","1.0000"
"636","GO:0016405","CoA-ligase activity",30,0,0.01,636,"1.0000","1.0000"
"637","GO:0016407","acetyltransferase activity",117,0,0.03,637,"1.0000","1.0000"
"638","GO:0016408","C-acyltransferase activity",12,0,0,638,"1.0000","1.0000"
"639","GO:0016409","palmitoyltransferase activity",30,0,0.01,639,"1.0000","1.0000"
"640","GO:0016410","N-acyltransferase activity",64,0,0.02,640,"1.0000","1.0000"
"641","GO:0016411","acylglycerol O-acyltransferase activity",24,0,0.01,641,"1.0000","1.0000"
"642","GO:0016413","O-acetyltransferase activity",50,0,0.01,642,"1.0000","1.0000"
"643","GO:0016417","S-acyltransferase activity",36,0,0.01,643,"1.0000","1.0000"
"644","GO:0016418","S-acetyltransferase activity",5,0,0,644,"1.0000","1.0000"
"645","GO:0016420","malonyltransferase activity",6,0,0,645,"1.0000","1.0000"
"646","GO:0016421","CoA carboxylase activity",10,0,0,646,"1.0000","1.0000"
"647","GO:0016423","tRNA (guanine) methyltransferase activity",10,0,0,647,"1.0000","1.0000"
"648","GO:0016433","rRNA (adenine) methyltransferase activity",5,0,0,648,"1.0000","1.0000"
"649","GO:0016435","rRNA (guanine) methyltransferase activity",5,0,0,649,"1.0000","1.0000"
"650","GO:0016436","rRNA (uridine) methyltransferase activity",8,0,0,650,"1.0000","1.0000"
"651","GO:0016463","P-type zinc transporter activity",5,0,0,651,"1.0000","1.0000"
"652","GO:0016464","chloroplast protein-transporting ATPase activity",14,0,0,652,"1.0000","1.0000"
"653","GO:0016491","oxidoreductase activity",1222,0,0.34,653,"1.0000","1.0000"
"654","GO:0016530","metallochaperone activity",13,0,0,654,"1.0000","1.0000"
"655","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity",54,0,0.01,655,"1.0000","1.0000"
"656","GO:0016597","amino acid binding",26,0,0.01,656,"1.0000","1.0000"
"657","GO:0016614","oxidoreductase activity, acting on CH-OH group of donors",184,0,0.05,657,"1.0000","1.0000"
"658","GO:0016615","malate dehydrogenase activity",15,0,0,658,"1.0000","1.0000"
"659","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",152,0,0.04,659,"1.0000","1.0000"
"660","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",49,0,0.01,660,"1.0000","1.0000"
"661","GO:0016623","oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor",9,0,0,661,"1.0000","1.0000"
"662","GO:0016624","oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",13,0,0,662,"1.0000","1.0000"
"663","GO:0016627","oxidoreductase activity, acting on the CH-CH group of donors",72,0,0.02,663,"1.0000","1.0000"
"664","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",37,0,0.01,664,"1.0000","1.0000"
"665","GO:0016634","oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor",10,0,0,665,"1.0000","1.0000"
"666","GO:0016635","oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor",8,0,0,666,"1.0000","1.0000"
"667","GO:0016638","oxidoreductase activity, acting on the CH-NH2 group of donors",21,0,0.01,667,"1.0000","1.0000"
"668","GO:0016639","oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",9,0,0,668,"1.0000","1.0000"
"669","GO:0016641","oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",11,0,0,669,"1.0000","1.0000"
"670","GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors",26,0,0.01,670,"1.0000","1.0000"
"671","GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor",8,0,0,671,"1.0000","1.0000"
"672","GO:0016647","oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor",7,0,0,672,"1.0000","1.0000"
"673","GO:0016651","oxidoreductase activity, acting on NAD(P)H",98,0,0.03,673,"1.0000","1.0000"
"674","GO:0016653","oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor",10,0,0,674,"1.0000","1.0000"
"675","GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",54,0,0.01,675,"1.0000","1.0000"
"676","GO:0016661","oxidoreductase activity, acting on other nitrogenous compounds as donors",5,0,0,676,"1.0000","1.0000"
"677","GO:0016667","oxidoreductase activity, acting on a sulfur group of donors",80,0,0.02,677,"1.0000","1.0000"
"678","GO:0016668","oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",18,0,0,678,"1.0000","1.0000"
"679","GO:0016670","oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor",7,0,0,679,"1.0000","1.0000"
"680","GO:0016671","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",33,0,0.01,680,"1.0000","1.0000"
"681","GO:0016675","oxidoreductase activity, acting on a heme group of donors",8,0,0,681,"1.0000","1.0000"
"682","GO:0016679","oxidoreductase activity, acting on diphenols and related substances as donors",33,0,0.01,682,"1.0000","1.0000"
"683","GO:0016682","oxidoreductase activity, acting on diphenols and related substances as donors, oxygen as acceptor",23,0,0.01,683,"1.0000","1.0000"
"684","GO:0016684","oxidoreductase activity, acting on peroxide as acceptor",99,0,0.03,684,"1.0000","1.0000"
"685","GO:0016688","L-ascorbate peroxidase activity",9,0,0,685,"1.0000","1.0000"
"686","GO:0016701","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",40,0,0.01,686,"1.0000","1.0000"
"687","GO:0016702","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",30,0,0.01,687,"1.0000","1.0000"
"688","GO:0016703","oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of one atom of oxygen (internal monooxygenases or internal mixed function oxidases)",5,0,0,688,"1.0000","1.0000"
"689","GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",294,0,0.08,689,"1.0000","1.0000"
"690","GO:0016706","2-oxoglutarate-dependent dioxygenase activity",70,0,0.02,690,"1.0000","1.0000"
"691","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",87,0,0.02,691,"1.0000","1.0000"
"692","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",10,0,0,692,"1.0000","1.0000"
"693","GO:0016713","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced iron-sulfur protein as one donor, and incorporation of one atom of oxygen",10,0,0,693,"1.0000","1.0000"
"694","GO:0016715","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen",8,0,0,694,"1.0000","1.0000"
"695","GO:0016717","oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",23,0,0.01,695,"1.0000","1.0000"
"696","GO:0016721","oxidoreductase activity, acting on superoxide radicals as acceptor",12,0,0,696,"1.0000","1.0000"
"697","GO:0016722","oxidoreductase activity, acting on metal ions",17,0,0,697,"1.0000","1.0000"
"698","GO:0016723","oxidoreductase activity, acting on metal ions, NAD or NADP as acceptor",7,0,0,698,"1.0000","1.0000"
"699","GO:0016724","oxidoreductase activity, acting on metal ions, oxygen as acceptor",6,0,0,699,"1.0000","1.0000"
"700","GO:0016725","oxidoreductase activity, acting on CH or CH2 groups",7,0,0,700,"1.0000","1.0000"
"701","GO:0016730","oxidoreductase activity, acting on iron-sulfur proteins as donors",11,0,0,701,"1.0000","1.0000"
"702","GO:0016731","oxidoreductase activity, acting on iron-sulfur proteins as donors, NAD or NADP as acceptor",6,0,0,702,"1.0000","1.0000"
"703","GO:0016740","transferase activity",3198,0,0.88,703,"1.0000","1.0000"
"704","GO:0016741","transferase activity, transferring one-carbon groups",251,0,0.07,704,"1.0000","1.0000"
"705","GO:0016742","hydroxymethyl-, formyl- and related transferase activity",13,0,0,705,"1.0000","1.0000"
"706","GO:0016744","transketolase or transaldolase activity",12,0,0,706,"1.0000","1.0000"
"707","GO:0016746","acyltransferase activity",332,0,0.09,707,"1.0000","1.0000"
"708","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups",308,0,0.09,708,"1.0000","1.0000"
"709","GO:0016755","aminoacyltransferase activity",8,0,0,709,"1.0000","1.0000"
"710","GO:0016756","glutathione gamma-glutamylcysteinyltransferase activity",6,0,0,710,"1.0000","1.0000"
"711","GO:0016757","glycosyltransferase activity",542,0,0.15,711,"1.0000","1.0000"
"712","GO:0016758","hexosyltransferase activity",343,0,0.09,712,"1.0000","1.0000"
"713","GO:0016759","cellulose synthase activity",32,0,0.01,713,"1.0000","1.0000"
"714","GO:0016760","cellulose synthase (UDP-forming) activity",24,0,0.01,714,"1.0000","1.0000"
"715","GO:0016762","xyloglucan:xyloglucosyl transferase activity",28,0,0.01,715,"1.0000","1.0000"
"716","GO:0016763","pentosyltransferase activity",48,0,0.01,716,"1.0000","1.0000"
"717","GO:0016765","transferase activity, transferring alkyl or aryl (other than methyl) groups",136,0,0.04,717,"1.0000","1.0000"
"718","GO:0016769","transferase activity, transferring nitrogenous groups",53,0,0.01,718,"1.0000","1.0000"
"719","GO:0016772","transferase activity, transferring phosphorus-containing groups",1448,0,0.4,719,"1.0000","1.0000"
"720","GO:0016773","phosphotransferase activity, alcohol group as acceptor",1142,0,0.32,720,"1.0000","1.0000"
"721","GO:0016774","phosphotransferase activity, carboxyl group as acceptor",11,0,0,721,"1.0000","1.0000"
"722","GO:0016775","phosphotransferase activity, nitrogenous group as acceptor",19,0,0.01,722,"1.0000","1.0000"
"723","GO:0016776","phosphotransferase activity, phosphate group as acceptor",27,0,0.01,723,"1.0000","1.0000"
"724","GO:0016778","diphosphotransferase activity",10,0,0,724,"1.0000","1.0000"
"725","GO:0016779","nucleotidyltransferase activity",150,0,0.04,725,"1.0000","1.0000"
"726","GO:0016780","phosphotransferase activity, for other substituted phosphate groups",25,0,0.01,726,"1.0000","1.0000"
"727","GO:0016781","phosphotransferase activity, paired acceptors",5,0,0,727,"1.0000","1.0000"
"728","GO:0016782","transferase activity, transferring sulphur-containing groups",33,0,0.01,728,"1.0000","1.0000"
"729","GO:0016783","sulfurtransferase activity",16,0,0,729,"1.0000","1.0000"
"730","GO:0016788","hydrolase activity, acting on ester bonds",990,0,0.27,730,"1.0000","1.0000"
"731","GO:0016790","thiolester hydrolase activity",45,0,0.01,731,"1.0000","1.0000"
"732","GO:0016791","phosphatase activity",330,0,0.09,732,"1.0000","1.0000"
"733","GO:0016794","diphosphoric monoester hydrolase activity",6,0,0,733,"1.0000","1.0000"
"734","GO:0016796","exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",65,0,0.02,734,"1.0000","1.0000"
"735","GO:0016798","hydrolase activity, acting on glycosyl bonds",384,0,0.11,735,"1.0000","1.0000"
"736","GO:0016799","hydrolase activity, hydrolyzing N-glycosyl compounds",46,0,0.01,736,"1.0000","1.0000"
"737","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",116,0,0.03,737,"1.0000","1.0000"
"738","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",63,0,0.02,738,"1.0000","1.0000"
"739","GO:0016812","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",7,0,0,739,"1.0000","1.0000"
"740","GO:0016813","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",7,0,0,740,"1.0000","1.0000"
"741","GO:0016814","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",24,0,0.01,741,"1.0000","1.0000"
"742","GO:0016819","hydrolase activity, acting on acid anhydrides, in sulfonyl-containing anhydrides",6,0,0,742,"1.0000","1.0000"
"743","GO:0016829","lyase activity",316,0,0.09,743,"1.0000","1.0000"
"744","GO:0016830","carbon-carbon lyase activity",104,0,0.03,744,"1.0000","1.0000"
"745","GO:0016831","carboxy-lyase activity",60,0,0.02,745,"1.0000","1.0000"
"746","GO:0016832","aldehyde-lyase activity",19,0,0.01,746,"1.0000","1.0000"
"747","GO:0016833","oxo-acid-lyase activity",10,0,0,747,"1.0000","1.0000"
"748","GO:0016835","carbon-oxygen lyase activity",137,0,0.04,748,"1.0000","1.0000"
"749","GO:0016836","hydro-lyase activity",80,0,0.02,749,"1.0000","1.0000"
"750","GO:0016837","carbon-oxygen lyase activity, acting on polysaccharides",37,0,0.01,750,"1.0000","1.0000"
"751","GO:0016838","carbon-oxygen lyase activity, acting on phosphates",15,0,0,751,"1.0000","1.0000"
"752","GO:0016840","carbon-nitrogen lyase activity",31,0,0.01,752,"1.0000","1.0000"
"753","GO:0016841","ammonia-lyase activity",5,0,0,753,"1.0000","1.0000"
"754","GO:0016842","amidine-lyase activity",8,0,0,754,"1.0000","1.0000"
"755","GO:0016843","amine-lyase activity",17,0,0,755,"1.0000","1.0000"
"756","GO:0016844","strictosidine synthase activity",12,0,0,756,"1.0000","1.0000"
"757","GO:0016846","carbon-sulfur lyase activity",32,0,0.01,757,"1.0000","1.0000"
"758","GO:0016847","1-aminocyclopropane-1-carboxylate synthase activity",10,0,0,758,"1.0000","1.0000"
"759","GO:0016849","phosphorus-oxygen lyase activity",11,0,0,759,"1.0000","1.0000"
"760","GO:0016851","magnesium chelatase activity",5,0,0,760,"1.0000","1.0000"
"761","GO:0016853","isomerase activity",248,0,0.07,761,"1.0000","1.0000"
"762","GO:0016854","racemase and epimerase activity",44,0,0.01,762,"1.0000","1.0000"
"763","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives",36,0,0.01,763,"1.0000","1.0000"
"764","GO:0016859","cis-trans isomerase activity",65,0,0.02,764,"1.0000","1.0000"
"765","GO:0016860","intramolecular oxidoreductase activity",58,0,0.02,765,"1.0000","1.0000"
"766","GO:0016861","intramolecular oxidoreductase activity, interconverting aldoses and ketoses",20,0,0.01,766,"1.0000","1.0000"
"767","GO:0016863","intramolecular oxidoreductase activity, transposing C=C bonds",9,0,0,767,"1.0000","1.0000"
"768","GO:0016864","intramolecular oxidoreductase activity, transposing S-S bonds",21,0,0.01,768,"1.0000","1.0000"
"769","GO:0016866","intramolecular transferase activity",53,0,0.01,769,"1.0000","1.0000"
"770","GO:0016868","intramolecular transferase activity, phosphotransferases",13,0,0,770,"1.0000","1.0000"
"771","GO:0016872","intramolecular lyase activity",12,0,0,771,"1.0000","1.0000"
"772","GO:0016874","ligase activity",232,0,0.06,772,"1.0000","1.0000"
"773","GO:0016875","ligase activity, forming carbon-oxygen bonds",53,0,0.01,773,"1.0000","1.0000"
"774","GO:0016877","ligase activity, forming carbon-sulfur bonds",53,0,0.01,774,"1.0000","1.0000"
"775","GO:0016878","acid-thiol ligase activity",36,0,0.01,775,"1.0000","1.0000"
"776","GO:0016879","ligase activity, forming carbon-nitrogen bonds",78,0,0.02,776,"1.0000","1.0000"
"777","GO:0016880","acid-ammonia (or amide) ligase activity",12,0,0,777,"1.0000","1.0000"
"778","GO:0016881","acid-amino acid ligase activity",28,0,0.01,778,"1.0000","1.0000"
"779","GO:0016884","carbon-nitrogen ligase activity, with glutamine as amido-N-donor",16,0,0,779,"1.0000","1.0000"
"780","GO:0016885","ligase activity, forming carbon-carbon bonds",10,0,0,780,"1.0000","1.0000"
"781","GO:0016888","endodeoxyribonuclease activity, producing 5'-phosphomonoesters",17,0,0,781,"1.0000","1.0000"
"782","GO:0016889","DNA endonuclease activity, producing 3'-phosphomonoesters",6,0,0,782,"1.0000","1.0000"
"783","GO:0016891","RNA endonuclease activity, producing 5'-phosphomonoesters",95,0,0.03,783,"1.0000","1.0000"
"784","GO:0016893","endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",112,0,0.03,784,"1.0000","1.0000"
"785","GO:0016894","endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters",8,0,0,785,"1.0000","1.0000"
"786","GO:0016895","DNA exonuclease activity, producing 5'-phosphomonoesters",19,0,0.01,786,"1.0000","1.0000"
"787","GO:0016896","RNA exonuclease activity, producing 5'-phosphomonoesters",48,0,0.01,787,"1.0000","1.0000"
"788","GO:0016899","oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",19,0,0.01,788,"1.0000","1.0000"
"789","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors",70,0,0.02,789,"1.0000","1.0000"
"790","GO:0016972","thiol oxidase activity",5,0,0,790,"1.0000","1.0000"
"791","GO:0016985","mannan endo-1,4-beta-mannosidase activity",7,0,0,791,"1.0000","1.0000"
"792","GO:0016987","sigma factor activity",7,0,0,792,"1.0000","1.0000"
"793","GO:0017018","myosin phosphatase activity",124,0,0.03,793,"1.0000","1.0000"
"794","GO:0017022","myosin binding",16,0,0,794,"1.0000","1.0000"
"795","GO:0017025","TBP-class protein binding",10,0,0,795,"1.0000","1.0000"
"796","GO:0017050","D-erythro-sphingosine kinase activity",5,0,0,796,"1.0000","1.0000"
"797","GO:0017056","structural constituent of nuclear pore",17,0,0,797,"1.0000","1.0000"
"798","GO:0017069","snRNA binding",24,0,0.01,798,"1.0000","1.0000"
"799","GO:0017070","U6 snRNA binding",7,0,0,799,"1.0000","1.0000"
"800","GO:0017076","purine nucleotide binding",769,0,0.21,800,"1.0000","1.0000"
"801","GO:0017077","oxidative phosphorylation uncoupler activity",7,0,0,801,"1.0000","1.0000"
"802","GO:0017108","5'-flap endonuclease activity",14,0,0,802,"1.0000","1.0000"
"803","GO:0017110","nucleoside diphosphate phosphatase activity",10,0,0,803,"1.0000","1.0000"
"804","GO:0017116","single-stranded DNA helicase activity",10,0,0,804,"1.0000","1.0000"
"805","GO:0017150","tRNA dihydrouridine synthase activity",6,0,0,805,"1.0000","1.0000"
"806","GO:0017169","CDP-alcohol phosphatidyltransferase activity",9,0,0,806,"1.0000","1.0000"
"807","GO:0017171","serine hydrolase activity",141,0,0.04,807,"1.0000","1.0000"
"808","GO:0017172","cysteine dioxygenase activity",5,0,0,808,"1.0000","1.0000"
"809","GO:0018024","histone lysine N-methyltransferase activity",23,0,0.01,809,"1.0000","1.0000"
"810","GO:0018455","alcohol dehydrogenase [NAD(P)+] activity",16,0,0,810,"1.0000","1.0000"
"811","GO:0018488","aryl-aldehyde oxidase activity",6,0,0,811,"1.0000","1.0000"
"812","GO:0018685","alkane 1-monooxygenase activity",7,0,0,812,"1.0000","1.0000"
"813","GO:0018812","3-hydroxyacyl-CoA dehydratase activity",6,0,0,813,"1.0000","1.0000"
"814","GO:0019001","guanyl nucleotide binding",133,0,0.04,814,"1.0000","1.0000"
"815","GO:0019104","DNA N-glycosylase activity",19,0,0.01,815,"1.0000","1.0000"
"816","GO:0019137","thioglucosidase activity",11,0,0,816,"1.0000","1.0000"
"817","GO:0019139","cytokinin dehydrogenase activity",7,0,0,817,"1.0000","1.0000"
"818","GO:0019187","beta-1,4-mannosyltransferase activity",23,0,0.01,818,"1.0000","1.0000"
"819","GO:0019199","transmembrane receptor protein kinase activity",45,0,0.01,819,"1.0000","1.0000"
"820","GO:0019200","carbohydrate kinase activity",40,0,0.01,820,"1.0000","1.0000"
"821","GO:0019202","amino acid kinase activity",9,0,0,821,"1.0000","1.0000"
"822","GO:0019203","carbohydrate phosphatase activity",35,0,0.01,822,"1.0000","1.0000"
"823","GO:0019205","nucleobase-containing compound kinase activity",36,0,0.01,823,"1.0000","1.0000"
"824","GO:0019206","nucleoside kinase activity",10,0,0,824,"1.0000","1.0000"
"825","GO:0019207","kinase regulator activity",55,0,0.02,825,"1.0000","1.0000"
"826","GO:0019208","phosphatase regulator activity",56,0,0.02,826,"1.0000","1.0000"
"827","GO:0019209","kinase activator activity",34,0,0.01,827,"1.0000","1.0000"
"828","GO:0019210","kinase inhibitor activity",8,0,0,828,"1.0000","1.0000"
"829","GO:0019212","phosphatase inhibitor activity",23,0,0.01,829,"1.0000","1.0000"
"830","GO:0019213","deacetylase activity",21,0,0.01,830,"1.0000","1.0000"
"831","GO:0019238","cyclohydrolase activity",9,0,0,831,"1.0000","1.0000"
"832","GO:0019239","deaminase activity",18,0,0,832,"1.0000","1.0000"
"833","GO:0019706","protein-cysteine S-palmitoyltransferase activity",26,0,0.01,833,"1.0000","1.0000"
"834","GO:0019707","protein-cysteine S-acyltransferase activity",26,0,0.01,834,"1.0000","1.0000"
"835","GO:0019776","Atg8 ligase activity",5,0,0,835,"1.0000","1.0000"
"836","GO:0019783","ubiquitin-like protein peptidase activity",94,0,0.03,836,"1.0000","1.0000"
"837","GO:0019787","ubiquitin-like protein transferase activity",414,0,0.11,837,"1.0000","1.0000"
"838","GO:0019789","SUMO transferase activity",9,0,0,838,"1.0000","1.0000"
"839","GO:0019798","procollagen-proline dioxygenase activity",14,0,0,839,"1.0000","1.0000"
"840","GO:0019825","oxygen binding",6,0,0,840,"1.0000","1.0000"
"841","GO:0019829","ATPase-coupled monoatomic cation transmembrane transporter activity",75,0,0.02,841,"1.0000","1.0000"
"842","GO:0019840","isoprenoid binding",21,0,0.01,842,"1.0000","1.0000"
"843","GO:0019842","vitamin binding",116,0,0.03,843,"1.0000","1.0000"
"844","GO:0019843","rRNA binding",80,0,0.02,844,"1.0000","1.0000"
"845","GO:0019887","protein kinase regulator activity",48,0,0.01,845,"1.0000","1.0000"
"846","GO:0019888","protein phosphatase regulator activity",54,0,0.01,846,"1.0000","1.0000"
"847","GO:0019899","enzyme binding",351,0,0.1,847,"1.0000","1.0000"
"848","GO:0019900","kinase binding",129,0,0.04,848,"1.0000","1.0000"
"849","GO:0019901","protein kinase binding",71,0,0.02,849,"1.0000","1.0000"
"850","GO:0019902","phosphatase binding",16,0,0,850,"1.0000","1.0000"
"851","GO:0019903","protein phosphatase binding",10,0,0,851,"1.0000","1.0000"
"852","GO:0019904","protein domain specific binding",11,0,0,852,"1.0000","1.0000"
"853","GO:0019905","syntaxin binding",12,0,0,853,"1.0000","1.0000"
"854","GO:0020037","heme binding",277,0,0.08,854,"1.0000","1.0000"
"855","GO:0022803","passive transmembrane transporter activity",203,0,0.06,855,"1.0000","1.0000"
"856","GO:0022832","voltage-gated channel activity",51,0,0.01,856,"1.0000","1.0000"
"857","GO:0022834","ligand-gated channel activity",31,0,0.01,857,"1.0000","1.0000"
"858","GO:0022836","gated channel activity",99,0,0.03,858,"1.0000","1.0000"
"859","GO:0022839","monoatomic ion gated channel activity",99,0,0.03,859,"1.0000","1.0000"
"860","GO:0022840","leak channel activity",6,0,0,860,"1.0000","1.0000"
"861","GO:0022841","potassium ion leak channel activity",6,0,0,861,"1.0000","1.0000"
"862","GO:0022842","narrow pore channel activity",6,0,0,862,"1.0000","1.0000"
"863","GO:0022843","voltage-gated monoatomic cation channel activity",29,0,0.01,863,"1.0000","1.0000"
"864","GO:0022884","macromolecule transmembrane transporter activity",66,0,0.02,864,"1.0000","1.0000"
"865","GO:0030060","L-malate dehydrogenase activity",8,0,0,865,"1.0000","1.0000"
"866","GO:0030145","manganese ion binding",45,0,0.01,866,"1.0000","1.0000"
"867","GO:0030151","molybdenum ion binding",9,0,0,867,"1.0000","1.0000"
"868","GO:0030170","pyridoxal phosphate binding",87,0,0.02,868,"1.0000","1.0000"
"869","GO:0030234","enzyme regulator activity",420,0,0.12,869,"1.0000","1.0000"
"870","GO:0030246","carbohydrate binding",183,0,0.05,870,"1.0000","1.0000"
"871","GO:0030247","polysaccharide binding",80,0,0.02,871,"1.0000","1.0000"
"872","GO:0030267","glyoxylate reductase (NADP+) activity",5,0,0,872,"1.0000","1.0000"
"873","GO:0030275","LRR domain binding",10,0,0,873,"1.0000","1.0000"
"874","GO:0030276","clathrin binding",48,0,0.01,874,"1.0000","1.0000"
"875","GO:0030291","protein serine/threonine kinase inhibitor activity",9,0,0,875,"1.0000","1.0000"
"876","GO:0030295","protein kinase activator activity",34,0,0.01,876,"1.0000","1.0000"
"877","GO:0030332","cyclin binding",12,0,0,877,"1.0000","1.0000"
"878","GO:0030371","translation repressor activity",26,0,0.01,878,"1.0000","1.0000"
"879","GO:0030414","peptidase inhibitor activity",14,0,0,879,"1.0000","1.0000"
"880","GO:0030515","snoRNA binding",26,0,0.01,880,"1.0000","1.0000"
"881","GO:0030527","structural constituent of chromatin",37,0,0.01,881,"1.0000","1.0000"
"882","GO:0030544","Hsp70 protein binding",13,0,0,882,"1.0000","1.0000"
"883","GO:0030545","signaling receptor regulator activity",29,0,0.01,883,"1.0000","1.0000"
"884","GO:0030546","signaling receptor activator activity",29,0,0.01,884,"1.0000","1.0000"
"885","GO:0030554","adenyl nucleotide binding",637,0,0.18,885,"1.0000","1.0000"
"886","GO:0030570","pectate lyase activity",28,0,0.01,886,"1.0000","1.0000"
"887","GO:0030599","pectinesterase activity",64,0,0.02,887,"1.0000","1.0000"
"888","GO:0030619","U1 snRNA binding",10,0,0,888,"1.0000","1.0000"
"889","GO:0030620","U2 snRNA binding",8,0,0,889,"1.0000","1.0000"
"890","GO:0030627","pre-mRNA 5'-splice site binding",6,0,0,890,"1.0000","1.0000"
"891","GO:0030628","pre-mRNA 3'-splice site binding",9,0,0,891,"1.0000","1.0000"
"892","GO:0030674","protein-macromolecule adaptor activity",99,0,0.03,892,"1.0000","1.0000"
"893","GO:0030695","GTPase regulator activity",106,0,0.03,893,"1.0000","1.0000"
